id,dataset,heuristic_type,heuristic,is_baseline,population,burn_in,replay,reselection,reanalysis,normalisation,credit,discounted_rewards,run,step,train_loss,train_accuracy,test_loss,test_accuracy,rank
ea341d84-5d0c-4baf-b9d4-99a0b2d94a98,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,6,1.947078,0.27327147,1.9915617,0.26076555,3
9e807328-4f27-45eb-b6e8-975c32502fdf,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,6,2.0555239,0.24004789,2.0967295,0.28349283,4
7682c8de-2dd3-4ce5-a5aa-38e630155ea4,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,6,1.9379166,0.28075427,2.1820126,0.2069378,5
df5effac-ada1-4b63-afc8-53059201c55b,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,6,1.9216149,0.2816522,2.2799022,0.21052632,6
2d866098-f89a-4be2-85b7-54d90cb53d39,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,6,1.9656333,0.27806047,2.4093847,0.21650718,7
7909562a-b217-46e5-a1bf-d88e55a58975,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,6,2.3800473,0.2325651,2.4450095,0.23205742,8
20959f02-fa22-4575-af8d-cbccb3c4841b,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,6,2.0180724,0.27357078,2.463698,0.19976076,9
5d279296-5280-493a-b32d-28e9a2df2816,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,6,2.029987,0.27357078,3.23856,0.1638756,10
f1e0bdc1-3cbb-478b-86fd-35b3e92be072,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,7,1.9418751,0.27776116,1.9780799,0.27751195,1
05033dd3-64c0-4f3b-9b8a-f28b0df8834d,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,7,1.9309492,0.28494462,1.9827951,0.2547847,2
3a5e1473-6cd9-4247-b0fd-81a39577e2eb,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,7,1.9379762,0.27746183,1.9970858,0.27751195,3
53642704-4fc2-4819-8538-a0c61a8c1d3e,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,7,1.9663649,0.28314877,2.0986462,0.24043062,4
9476df03-f0f1-42d2-b40e-4705aae1da95,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,7,1.9078534,0.29751572,2.1504297,0.22727273,5
719ba2dd-355d-4647-86da-46c088f3c143,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,7,1.9576312,0.27536666,2.1962304,0.22727273,6
7514cd62-3c60-4e83-a7e3-68c55d10b278,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,7,2.009314,0.26459143,2.4348617,0.20334928,7
cda5a3fc-4e6e-45f6-9b69-68f12d433342,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,7,2.3800478,0.2325651,2.4450097,0.23205742,8
8788fa96-977a-4deb-9d3f-958bd37a1847,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,7,2.1122258,0.25710866,2.4834638,0.19258372,9
a30729ba-393f-4da1-b33b-ba7dce8fb7c9,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,7,2.0065932,0.26818317,2.6187317,0.18062201,10
be4603cb-3ec7-49d9-a1a3-7145aa0c5a47,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,8,1.9303614,0.2765639,1.967335,0.2882775,1
ebf29da1-ba9f-4c6f-83c0-d5487f4023a8,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,8,1.921664,0.2894343,2.0061367,0.26435408,2
377eeee0-bbb7-407c-a40a-bc9d7daaaeda,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,8,1.9528333,0.29033223,2.1061878,0.26794258,3
b3cad0e0-13a5-49df-9d40-f9cf61e3c3be,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,8,2.0062306,0.26908112,2.1955597,0.2236842,4
3e1d1bf3-fd68-4118-b6ff-640e675bfd6f,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,8,1.9052613,0.28314877,2.263328,0.2200957,5
1851e5e0-11c9-4946-a4cd-312ccb4b01d4,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,8,1.9309577,0.28793773,2.3573458,0.21770334,6
1a887d62-98ed-4aa6-92f0-18adbe4635ea,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,8,1.9573766,0.28524393,2.4632976,0.23564593,7
4b9d81dc-5b17-4afc-86d6-135993ffd075,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,8,2.0287008,0.28404668,2.5210233,0.14832535,8
20b707d9-8fa8-457f-98f0-f733a3099e3c,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,8,2.379963,0.2325651,2.6195836,0.21770334,9
ecfa2288-b05a-4032-a7d0-94f8bff3dcac,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,8,1.9295762,0.28793773,2.7413313,0.17822966,10
dac231af-1c01-44d2-b466-f133a948a467,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,9,1.9230762,0.27985632,1.9557028,0.2882775,1
47819099-99fd-438d-94e1-92024fa4d0fe,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,9,1.9071251,0.29601917,2.058584,0.25,2
3e232f6c-9cf5-4c42-9fae-040852d21ec0,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,9,2.0255346,0.28524393,2.0617788,0.2284689,3
bdfd470f-83d3-4144-b153-6df33ee44b45,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,9,1.9012779,0.30110747,2.1831646,0.21411483,4
