id,dataset,heuristic_type,heuristic,is_baseline,population,burn_in,replay,reselection,reanalysis,normalisation,credit,discounted_rewards,run,step,train_loss,train_accuracy,test_loss,test_accuracy,rank
bf409e32-7e52-41cc-9ad9-8ddd4559e71c,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,3,2.1319933,0.24214306,3.175759,0.11722488,3
9bacbe8c-7879-46b2-9e35-948b7914de34,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,3,2.191244,0.23017061,3.2232783,0.1638756,4
3e1751e4-73ca-4f26-8444-c7172f3b9568,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,4,2.1130812,0.25710866,2.1008353,0.27033493,1
631eb6ca-c882-43fd-9efd-96b280370ec0,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,4,2.20915,0.2298713,2.1640935,0.25119618,2
5410da0d-fca8-4f8a-99e7-37987938d4ee,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,4,2.3704805,0.21909608,2.347545,0.21770334,3
d10986a4-6732-49a6-ae78-47b13b4e934e,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,4,2.4292614,0.20323257,2.3873734,0.21650718,4
35dd1492-4201-4dc0-880f-370db1afdc82,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,5,2.058662,0.26788387,2.2449546,0.17105263,1
989681f0-ac6b-4f0b-9077-8a6543f90c44,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,5,2.3704803,0.21909608,2.347545,0.21770334,2
8244c157-cba2-4492-aa97-5b911207221b,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,5,2.4292614,0.20323257,2.3873734,0.21650718,3
00b6cf8a-8656-4c74-9be7-2614f7de8ea2,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,5,2.0707803,0.25471416,2.4467092,0.215311,4
7ab99592-c72d-4c76-8a43-c13656d4259e,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,6,2.032721,0.266088,2.0359378,0.25,1
13e463a1-bb63-4355-a5d8-d902d922d66d,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,6,2.0362303,0.26070037,2.1225293,0.25239235,2
5ee74fb7-a5ba-4f71-91aa-264c63547d9c,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,6,2.3704803,0.21909608,2.347545,0.21770334,3
91a682fa-8ec6-4496-a007-4c688a1bf6dc,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,6,2.4292614,0.20323257,2.3873732,0.21650718,4
e6b10a8e-062a-4cdc-9045-3917ea936b76,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,7,2.0162356,0.2711763,2.0011923,0.284689,1
d09c847a-642f-4a22-8e27-289c2f205fa9,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,7,2.0128953,0.26788387,2.0914376,0.26794258,2
74c3e895-cf94-4c95-970b-d9b9c01d5c48,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,7,2.3704805,0.21909608,2.347545,0.21770334,3
8eeddfa0-02af-4cc2-9518-9363342773df,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,7,2.4292617,0.20323257,2.3873734,0.21650718,4
78f8934c-21f5-4a97-bae6-d3916ae288b8,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,8,2.0099347,0.26698592,1.976364,0.2715311,1
a7f28553-faf1-4b34-97e1-c1f98570041e,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,8,1.9872471,0.27087697,2.0206368,0.24641149,2
cb2e435a-e024-405b-acd9-eeb346610dd8,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,8,2.3704803,0.21909608,2.347545,0.21770334,3
7ac660b0-1ab9-410b-9d2f-c9ec7cd39ce2,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,8,2.4292614,0.20323257,2.3873732,0.21650718,4
be0983d7-8ee4-402d-97e8-8083c69273d0,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,9,1.9905255,0.2738701,2.0069904,0.23684211,1
8990be91-261f-43d7-9df2-6c782a7c0537,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,9,1.9762703,0.28255013,2.0468597,0.25598085,2
125af9bf-c253-4169-b3e9-adafe84199dd,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,9,2.3704803,0.21909608,2.347545,0.21770334,3
b52d0071-91d3-48ee-ad8e-790758b3eb50,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,9,2.4292617,0.20323257,2.3873734,0.21650718,4
bff6c8ab-c3fb-49e9-bdd7-8b05be0815c1,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,10,2.0050316,0.2687818,2.062895,0.25956938,1
6d911bf8-2428-4903-bc07-0ac6c3c3df7a,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,10,1.9995692,0.26728526,2.2107217,0.25717703,2
